"numericalId","key","startTime","endTime","duration","type","CodPanelista","DEVICE","SEXO","EDAD","EDADR","NSE","ZONA","B1","B2","B2#98#value","B3","B3#98#value","C1","C2","C3_1","C3_2","C3_3","C3_4","C3_5","C3_6","C3_7","C3_8","C3_9","C3_10","C3_11","C3_12","C3_13","C3_14","C3_15","C3_16","C5a","C5b","C5b#98#value","A1","A2#1","A2#2","A2#3","A2#4","O1_1","O1_2","O1_3","O1_4","O1_5","O1_6","O1_7","O1_8","O1_9","O1_10","O2_1","O2_2","O2_3","O2_4","O2_5","O2_6","O2_7","O2_8","O2_9","O2_10","O2_11","O2_12","O2_13","O2_14","O3_1","O3_2","O3_3","O3_4","O3_5","O3_6","O3_7","O3_8","O3_9","O3_10","O4_1","O4_2","O4_3","O4_4","O4_5","O4_6","O4_7","O4_8","O4_9","O4_10","O4_11","O4_12","O5","E2","E3","E4","S5#1","S5#2","S5#3","S5#4","S5#5","S5#6","S5#7","S5#8","S5#9","S5#10","S5#11","S5#12","S5#13","S5#14","S5#15","S5#16","S5#17","S5#18","S5#99","T6#1","T6#2","T6#5","T6#6","T6#7","T6#8","T6#9","T6#11","T6#12","T6#14","T6#15","T6#99","M4","M5","M6","M6b_T","M6b_T#1#value","M7","M8","M9","M10","M11_1","M11_2","M11_3","M11_4","M11_5","M11_6","M11_7","M11_8","M12_1","M12_2","M12_3","M12_4","M12_5","M12_6","M13#1","M13#2","M13#3","M13#4","M13#5","M13#6","M13#7","M13#99","M14","M15","M16_1","M16_2","M16_3","M16_4","M16_5","M16_6","M16_7","M16_8","M16_9","M16R_1","M16R_2","M17","M18_1","M18_2","M18_3","M18_4","M18_5","M18_6","M18_7","M18_8","NSE_RECOD","C3_1_RECOD","C3_2_RECOD","C3_3_RECOD","C3_4_RECOD","C3_5_RECOD","C3_6_RECOD","C3_7_RECOD","C3_8_RECOD","C3_9_RECOD","C3_10_RECOD","C3_11_RECOD","C3_12_RECOD","C3_13_RECOD","C3_14_RECOD","C3_15_REOD","C3_16_RECOD","O4_1_RECOD","O4_2_RECOD","O4_3_RECOD","O4_4_RECOD","O4_5_RECOD","O4_6_RECOD","O4_7_RECOD","O4_8_RECOD","O4_9_RECOD","O4_10_RECOD","O4_11_RECOD","O4_12_RECOD","NSE_sint","educ_recod","ZM12_4","ZM12_6","dieta_dummy","femenino_dummy","clase_alta_dummy","clase_media_dummy","clase_baja_dummy","deuda","MR1","MR2","MR3","MR4","MR5","MR6","PA1","PA2","Consumo_Critico","Eficiencia_Hogar","Planificacion","Facilidad_reciclaje","Percep_responsabilidad","situacion_financiera.x","situacion_financiera.y"
549230341,"a1a2fd56-393c-4987-86b6-f1f9fa4d79a5",2023-07-22 17:49:14,2023-07-22 18:09:24,1209,"complete","313b4911bfd5da86",3,2,34,3,4,13,1,NA,".",1,NA,3,1,4,1,4,5,1,4,1,3,1,2,3,1,5,1,1,4,1,NA,".",3,1,0,0,0,3,4,5,2,1,1,4,2,5,3,5,5,5,5,5,5,5,5,3,3,2,3,2,5,2,1,1,2,1,3,1,1,1,3,3,2,3,3,4,3,3,2,3,3,3,2,"Nonde me ocurre nada",3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,9,1,2,1,"5",3,1,6,1,2,2,1,1,2,2,2,2,0,1,35,37,1,10,0,0,0,0,0,1,0,0,5e+05,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11000,25000,0,0,3e+05,0,35000,50000,2,3,1,3,3,1,3,1,2,1,1,2,1,3,1,1,3,2,3,2,2,1,2,2,3,2,2,2,3,2,5,-0.296793115609294,-0.368160133859696,0,1,0,1,0,1,-0.888383204460361,0.647919540707316,0.0343763278218956,0.230910334861588,0.0806224843272239,-0.10811575477029,-1.28452933995039,-0.415129003299352,-0.9962208342905,0.607514988446491,0.240766684469003,0.0145177069197516,-0.0509576951623687,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
549230431,"e4cb704f-46d8-4543-8ee9-dd79c37d10ce",2023-07-22 17:50:01,2023-07-22 18:17:00,1619,"complete","81f34ad6915b084b",3,2,27,3,3,13,1,NA,".",3,NA,1,1,2,3,3,4,4,2,1,5,2,3,4,4,4,1,1,2,1,NA,".",5,1,1,0,0,3,3,3,4,1,1,4,3,5,4,5,5,4,3,5,5,5,5,3,5,4,4,3,2,4,3,1,4,5,4,4,1,3,4,1,2,5,2,5,1,1,1,4,5,3,4,"La sociedad que vivimos",5,2,6,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,9,4,1,NA,".",6,NA,2,3,1,2,1,1,2,1,2,1,2,2,60,80,5,50,0,1,0,0,0,1,1,0,4e+05,2,NA,NA,NA,NA,NA,1,NA,NA,NA,6,NA,5,30000,50000,60000,20000,2e+05,80000,60000,80000,1,1,2,2,3,3,1,1,3,1,2,3,3,3,1,1,1,3,3,1,3,1,3,3,3,1,1,2,1,2,5,-0.255852369263705,-0.0941483037841284,0,1,1,0,0,1,0.660459569049217,0.524715671856684,-0.942976141046462,0.422659772609934,0.354679255849146,0.236753234528631,-0.163175787791794,0.11060734237326,0.753353527794108,0.442761755445381,0.491093046196337,-0.455292694778133,0.322530616616667,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
549230636,"929403e6-5fec-4611-9dd7-44f7ccbb94e2",2023-07-22 17:52:16,2023-07-22 18:19:16,1620,"complete","bbd9bcf379b79d06",3,2,25,3,3,13,1,NA,".",1,NA,5,1,4,3,3,5,4,3,1,4,1,4,4,2,1,2,3,2,1,NA,".",5,0,0,1,0,3,2,5,3,3,1,4,3,4,3,5,5,3,5,4,3,4,2,3,4,3,4,2,2,3,1,1,3,1,4,1,1,2,4,2,3,4,2,2,3,4,2,3,2,1,2,"Gastar plata",NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,7,4,1,NA,".",NA,1,5,1,2,2,1,2,2,2,2,1,1,1,40,45,3,30,0,1,0,0,0,1,0,0,50000,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7000,10000,40000,10000,1e+05,20000,8000,15000,1,3,2,2,3,3,2,1,3,1,3,3,1,1,1,2,1,3,2,1,3,3,2,1,3,2,3,3,3,2,4,-0.289176232568254,-0.231154218821912,0,1,1,0,0,1,-0.45792263357439,-0.167219725449371,0.0243674639562409,0.196884474190419,-0.00669039381908687,0.134703454037679,-0.776152278447874,-0.158795392013515,-0.55941846664665,-0.00600934950838319,-0.496131517927626,0.0337018571026119,0.116553910260166,"Sin datos","Sin datos"
549234947,"c1b62a43-f639-4fb0-bc0d-71ec5957e484",2023-07-22 18:43:19,2023-07-22 19:08:00,1480,"complete","3c2765894ca0b4ac",3,1,23,2,6,13,1,NA,".",1,NA,2,4,4,3,3,4,2,4,2,3,2,3,3,3,3,3,3,4,1,NA,".",5,0,0,0,1,2,1,3,2,4,3,3,2,4,2,5,5,4,4,4,1,2,3,1,3,4,2,2,4,4,2,1,4,1,1,1,1,1,4,3,3,4,3,4,3,2,3,2,3,3,3,"Bueno realmente es rara la vez que escucho hablas de la sociedad de consumo",1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,4,1,NA,".",1,1,5,2,1,1,2,2,2,2,2,1,1,1,10,20,1,0,0,1,0,0,0,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,35,60,150,0,300,100,50,0,3,3,2,2,3,1,3,1,2,1,2,2,2,2,2,2,3,2,2,1,2,1,2,3,2,3,2,2,2,4,3,-0.312978992071503,-0.436663091378588,0,0,0,0,1,0,-0.242496853843008,-0.101092807555392,-0.366922758619316,-0.115241098565733,-0.357721648443094,0.00499233721664297,-0.0631197925624066,-0.390853006775086,0.0134012484147736,-0.0903646490306955,-0.544701913660174,-0.182154827100037,-0.49490956689864,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
549236907,"b3c28892-25f7-4a4d-a6fe-ce9fe7e8d41e",2023-07-22 19:09:33,2023-07-22 19:30:32,1258,"complete","b454d76f0f04fc03",3,2,28,3,4,13,2,NA,".",4,NA,5,3,3,4,4,3,2,4,3,4,2,2,4,3,4,3,3,4,3,1,NA,2,1,1,1,1,1,1,3,3,3,2,4,2,4,4,3,5,2,4,4,2,2,4,3,4,3,3,3,3,2,2,2,2,1,2,2,1,1,3,4,4,4,2,4,4,2,2,3,3,3,3,"Se analiza el tipo de consumo de las personas, sobre la necesidad de comprar para llenar vac!os emocionales, o lo desechable que pueden ser los productos en vez de arreglarlo",1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,4,1,NA,".",6,NA,4,1,1,2,1,2,2,1,2,1,0,1,25,200,2,50,1,1,0,0,1,1,0,0,0,1,NA,2,NA,1,NA,NA,NA,NA,NA,4,2,2,1000,15000,0,0,1e+05,0,1e+05,0,2,2,3,3,2,1,3,2,3,1,1,3,2,3,2,2,3,1,1,1,3,1,1,3,3,2,2,2,2,2,5,-0.141599123648108,-0.0941483037841284,1,1,0,1,0,0,-0.206427259854036,-0.365569672589055,-0.415685862843778,-0.147944063439319,-0.387347138299011,-0.00746160031857229,0.269268085534649,0.131830730449788,-0.23443436150175,-0.485450065448465,-0.0399470950915634,-0.20577267314944,-0.579537644699311,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
549237051,"eeedf536-7526-4446-96de-d773d62dca1b",2023-07-22 19:11:33,2023-07-22 19:28:59,1046,"complete","167bb23f4fc53682",3,2,31,3,4,5,1,NA,".",1,NA,1,1,4,3,5,4,2,3,3,5,1,3,5,5,4,2,3,5,1,NA,".",1,0,1,0,0,3,1,4,3,3,1,5,3,5,4,5,5,4,5,5,1,5,4,3,3,2,2,5,5,1,2,5,1,1,5,2,1,1,5,1,3,3,3,5,3,3,2,3,1,3,3,"Personas que compran aunque no sea necesario hacerlo",NA,NA,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,1,NA,".",NA,3,5,3,1,2,1,2,2,1,2,1,0,1,60,65,3,20,0,0,0,0,0,1,0,0,2e+05,1,NA,NA,NA,NA,2,1,NA,NA,NA,6,5,3,40000,60000,0,0,150000,10000,40000,17000,2,3,2,3,3,1,2,2,3,1,2,3,3,3,1,2,3,3,2,2,2,1,2,2,3,2,3,2,2,2,5,-0.270134024965655,-0.299657176340804,0,1,0,1,0,1,-0.125560263650597,0.461051810593501,-0.206392368051258,0.345112048177277,0.184555044418509,0.561550502529428,0.730585681598815,0.844825252476817,-0.694868479235054,0.476209387401755,0.0786778044496738,-0.113944419029279,0.284328922115685,"Sin datos","Sin datos"
549239210,"cade6ae3-dcca-45a8-b5ba-2fa732087bd6",2023-07-22 19:38:42,2023-07-22 19:57:22,1119,"complete","cbb7c6a93b249d1f",3,2,32,3,3,13,1,NA,".",1,NA,1,4,4,4,2,4,4,4,2,4,1,4,4,2,2,2,3,4,1,NA,".",2,0,1,0,0,1,1,4,3,5,3,5,3,3,2,5,5,4,5,5,5,5,4,2,5,4,4,3,5,3,3,3,3,1,3,2,1,2,3,2,2,2,3,2,2,2,2,2,2,2,2,"La gente que siempre est! comprando cosas que no necesita",3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,8,4,1,NA,".",7,NA,8,2,2,2,2,2,2,2,2,2,1,1,54,5000,1,50,1,1,0,0,0,1,0,0,3e+05,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3,NA,2,28000,10000,120000,0,2e+05,0,15000,50000,1,3,3,1,3,3,3,1,3,1,3,3,1,1,1,2,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,4.42853070097576,-0.0941483037841284,0,1,1,0,0,1,0.354095280861144,0.639247712547708,0.906837169341483,-0.159737034567641,0.276326725665818,0.588485550862687,-0.476020561477656,-0.238760037356056,0.275009788533355,0.39413244820052,-0.114178202705932,0.449654973742414,0.280113033611641,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
549240453,"09df950d-cf53-4085-84a5-dd69646b1f5f",2023-07-22 19:55:55,2023-07-22 20:20:24,1468,"complete","5153cb29aa3b5875",1,2,23,2,4,13,1,NA,".",3,NA,5,4,3,5,3,4,3,2,4,4,1,4,5,2,2,4,2,4,3,1,NA,5,0,1,1,0,1,2,5,3,4,2,3,3,5,3,4,4,2,4,2,4,2,4,3,5,3,3,3,3,3,2,1,3,1,2,3,1,3,4,2,3,5,4,3,2,4,1,3,3,2,2,"el capitalismo",NA,2,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,8,4,1,NA,".",8,5,2,1,2,2,1,2,2,2,2,1,0,2,60,75,1,700,0,0,0,0,0,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,20000,60000,0,0,1e+05,15000,30000,20000,2,2,3,2,3,2,1,3,3,1,3,3,1,1,3,1,3,3,2,1,1,2,3,1,3,2,2,3,3,2,3,-0.260612921164355,4.35854393494385,0,1,0,1,0,0,0.00201910834420877,-0.360375598712871,-0.544342836521654,0.258519903563157,0.0714468790654005,0.119013663555795,0.24701494016616,0.222623439978376,-0.0485325670552461,-0.571698051800969,-0.194589717295933,-0.232954226373582,0.142425556717706,"Sin datos","Sin datos"
549240456,"e469d588-5d8f-40e5-830f-557f1975035a",2023-07-22 19:55:57,2023-07-22 23:24:20,10202,"complete","bcb7d48ad6b86130",3,2,25,3,3,13,1,NA,".",2,NA,5,6,5,3,3,4,3,1,4,5,3,4,4,4,4,1,4,3,3,3,NA,1,0,1,0,0,4,3,5,4,3,2,4,3,5,3,5,2,5,1,1,2,1,3,1,2,3,2,3,1,3,1,3,3,1,1,2,1,2,4,4,4,4,1,4,5,5,1,3,2,3,1,"La mano invisible",NA,NA,2,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,9,4,1,NA,".",8,1,6,3,1,1,1,2,1,1,1,2,3,2,250,1000,2,30,0,1,0,0,0,0,1,0,1e+05,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,15000,1e+05,1e+05,15000,5e+05,25000,80000,30000,1,3,2,2,3,2,1,3,3,2,3,3,3,3,1,3,2,1,1,1,3,1,1,1,3,2,3,2,3,2,5,0.62008918045587,-0.231154218821912,0,1,1,0,0,1,-0.162182305321057,-0.761491526546043,-0.412674332885999,0.648471248701878,-0.199056573247996,0.141709331106546,0.741684718732287,0.240031688277824,-0.130353950117553,-0.713882860770284,-0.637401661666474,-0.181300135456489,-0.0780841589348754,"Sin datos","Sin datos"
549241556,"28f9136c-937c-46ca-8130-a43fa0172384",2023-07-22 20:11:48,2023-07-22 20:32:49,1260,"complete","1c5f3dd959003bc8",3,2,33,3,3,13,1,NA,".",1,NA,1,4,4,4,4,5,5,2,3,5,2,3,2,3,5,2,2,5,2,NA,".",1,0,1,0,0,2,3,5,5,3,2,4,3,5,1,3,4,3,4,3,2,3,4,2,2,3,3,5,5,2,4,4,2,4,5,5,5,3,5,1,2,5,2,4,2,5,1,2,4,3,3,"Una sociedad que tiende a realizar compras",3,2,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,9,4,1,NA,".",7,3,5,1,2,2,1,2,2,1,2,1,2,1,149,160,4,300,1,1,0,0,0,1,0,0,50000,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,17000,24400,30000,30000,4e+05,1e+05,30000,1e+05,1,3,3,3,3,3,1,2,3,1,2,1,2,3,1,1,3,3,3,1,3,1,3,1,3,3,1,2,2,2,5,-0.179683538853307,1.61842563418817,0,1,1,0,0,1,0.901884390191846,-0.49479615163701,-0.61462489292046,0.661798995271147,0.166948210871834,0.444175072936795,0.169030127975829,-0.0475451781208939,0.0863898184541173,-0.530502741383556,-0.498052910657771,-0.293411986073434,0.313263988320595,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
549241715,"eea45f17-774e-4034-a3fe-957ad54a4446",2023-07-22 20:14:23,2023-07-22 20:26:37,733,"complete","0ba474c6633d47a2",3,2,28,3,4,8,1,NA,".",3,NA,4,1,2,4,1,5,2,4,1,4,1,2,3,1,4,1,4,2,1,NA,".",5,1,0,0,0,1,1,3,3,3,1,3,3,3,4,5,5,5,4,3,1,4,3,1,5,2,2,2,4,1,1,1,1,1,1,1,1,1,4,2,2,4,2,4,4,4,1,4,2,4,2,"Una sociedad que solo consume",3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,7,5,1,NA,".",NA,NA,5,3,2,2,1,2,1,1,2,1,1,1,5,5,3,4,0,0,0,0,1,1,0,0,10000,3,1,NA,NA,NA,NA,NA,NA,2,NA,1,8,4,7800,25000,50000,25000,2e+05,0,10000,50000,2,1,3,1,3,1,3,1,3,1,1,2,1,3,1,3,1,3,3,1,3,1,1,1,3,1,3,1,3,2,4,-0.327260647773453,-0.409261908371031,0,1,0,1,0,1,-0.988728040350167,0.0690234623594145,-0.285525100595278,-0.405648606531186,0.170998758546773,-0.100666502469818,-1.34243657393033,-0.647569976515173,-1.38528444984681,0.0361703650790073,-0.520937880905739,-0.144801696339859,0.310191309942928,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
549241787,"be4c5009-3fe8-43ac-a6c0-ea59b3c6f198",2023-07-22 20:15:28,2023-07-22 20:26:07,638,"complete","d2db4d03315cb974",3,2,27,3,3,13,3,5,NA,NA,".",2,4,2,3,4,5,4,2,2,5,3,4,4,1,4,3,3,1,2,NA,".",5,1,0,0,0,3,2,5,3,3,1,3,2,4,3,5,5,4,4,4,3,4,3,2,3,3,3,1,3,3,1,1,3,1,2,3,1,2,3,2,4,5,2,4,4,3,3,3,3,4,3,"Nada que sepa",3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,4,1,NA,".",3,5,5,1,2,2,1,1,2,2,2,2,1,5,100,100,2,6,0,1,0,0,0,1,0,0,5e+05,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,30000,30000,60000,0,2e+05,0,40000,1e+05,1,1,2,3,3,3,1,1,3,2,3,3,1,3,2,2,1,3,1,1,3,1,1,2,2,2,2,1,2,2,5,-0.236810161661106,-0.395561316867253,1,1,1,0,0,1,-0.337183305457482,-0.133040896317976,-0.896414232175997,0.221558916332653,-0.286548460413309,-0.138865905399854,-0.307593299328321,0.237815147513501,-0.136144589901556,0.00623033454260451,-0.34900939397665,-0.431250280882741,-0.318932832194237,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
549245723,"ace156db-6bf6-42fe-a871-a53557faf9ef",2023-07-22 21:04:54,2023-07-22 21:30:58,1563,"complete","b78c577664b7a2d7",3,1,18,2,6,8,1,NA,".",1,NA,3,1,4,3,3,4,2,3,4,4,3,4,4,5,2,4,4,4,1,NA,".",1,0,1,0,0,3,1,4,2,4,2,1,2,4,4,5,5,4,4,5,4,3,4,2,4,4,3,3,5,5,4,2,5,3,4,4,2,2,3,1,4,5,3,4,3,4,1,1,2,2,2,"Una sociedad que consume",2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8,4,1,NA,".",1,3,5,1,1,2,1,2,2,2,2,2,1,2,25,40,1,5,1,0,0,0,0,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,25000,50000,0,0,2e+05,30000,20000,0,3,3,2,2,3,1,2,3,3,2,3,3,3,1,3,3,3,3,1,1,2,1,2,1,3,3,3,3,3,4,3,-0.293936784468904,-0.402411612619142,0,0,0,0,1,0,0.793021417269752,0.383833045194919,-0.763411010495916,0.163482160720193,0.245961255895929,-0.138203491546848,1.24359220295062,0.123450214058617,1.05938527460051,0.507561397900203,0.155704252451239,-0.366780755053984,0.694866002681067,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
549248573,"5bbbee9f-587a-4ffc-b646-26878399de39",2023-07-22 21:48:56,2023-07-23 04:20:20,1762,"complete","dc336cc378fbcf67",3,2,25,3,4,13,1,NA,".",98,"Si, ya que es mejor para la salud",2,6,3,2,2,5,2,3,1,5,1,3,3,3,1,1,3,1,1,NA,".",2,0,1,0,0,2,1,5,3,3,1,2,1,3,1,5,5,4,4,1,3,4,4,1,2,3,1,1,4,2,1,3,2,1,1,1,1,1,4,1,5,3,5,5,4,2,3,2,3,3,3,"Grandes tiendas comerciales, mall, locales de comida r!pida, discoteques, etc",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,4,1,NA,".",NA,NA,6,3,2,2,1,2,2,1,2,2,1,1,48,100,1,18,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,1,NA,NA,NA,2,NA,4,8,2,22000,28000,40000,0,15000,0,21000,24000,2,2,1,1,3,1,2,1,3,1,2,2,2,1,1,2,1,3,1,2,1,1,1,3,2,3,2,2,2,2,4,-0.236810161661106,-0.313357767844583,0,1,0,1,0,0,-0.669179596950156,-0.310117636819792,-0.312485207673896,-0.0800841232620993,-0.112592844008041,-0.28937997061569,-0.654825455802219,-0.276815269632178,-0.615104514539935,-0.363130793048108,-0.627451262488634,-0.177429051065467,-0.0897695157535116,"Sin datos","Sin datos"
549250673,"3abf3980-2e11-440b-80c0-bcebe08c6b87",2023-07-22 22:20:40,2023-07-22 22:37:53,1033,"complete","9b90b136aa4d93fa",3,2,26,3,3,7,1,NA,".",1,NA,4,5,3,4,5,5,5,3,2,5,2,3,4,3,2,3,3,5,1,NA,".",6,0,1,0,0,2,1,5,2,4,1,4,1,2,3,5,5,4,5,4,1,3,4,4,4,4,3,3,5,2,2,1,2,1,2,2,1,2,5,2,3,5,3,5,5,4,2,3,2,3,3,"Que somos consumistas",2,NA,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,4,1,NA,".",7,1,6,3,1,2,1,2,1,1,2,2,2,2,60,70,5,15,1,0,0,0,0,1,1,0,2e+05,1,NA,NA,NA,1,NA,NA,NA,2,NA,4,8,3,22000,25000,20000,50000,150000,1e+05,30000,50000,1,2,3,3,3,3,2,1,3,1,2,3,2,1,2,2,3,3,2,1,2,1,1,1,3,2,3,2,2,2,4,-0.265373473065005,-0.33390865510025,0,1,1,0,0,1,-0.0871672189956069,0.356465469622817,-1.15254729748573,-0.127447705186699,-0.0388254035840701,0.404943525144598,0.0842198894830467,0.47409839970548,-0.155528358687848,0.310595542329223,0.0953740964608277,-0.563774955000878,-0.0944212235994368,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
549252103,"aa1c3bca-cbd4-47d8-9c9c-3e003c4b1b50",2023-07-22 22:46:11,2023-07-22 23:06:29,1217,"complete","3041165919ff6676",1,2,33,3,3,13,2,NA,".",3,NA,1,1,4,3,1,5,4,3,2,5,1,4,4,3,5,4,4,4,3,1,NA,4,1,0,0,0,3,2,3,3,3,2,2,2,5,2,4,4,3,5,3,4,4,4,3,4,2,3,2,4,1,2,1,1,2,3,2,1,2,2,1,2,1,3,2,1,4,1,2,3,5,3,"consumismo",2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,10,4,1,NA,".",7,5,5,1,2,2,1,2,1,2,2,1,0,2,65,70,0,100,0,1,0,0,0,1,1,0,250000,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,20000,50000,25000,20000,20000,20000,10000,14000,1,3,2,1,3,3,2,1,3,1,3,3,2,3,3,3,3,3,3,3,2,3,3,1,3,3,2,1,2,2,5,-0.265373473065005,0.248366483810331,1,1,1,0,0,1,-0.479169995244372,-0.243104445167415,1.38878327197075,0.108151504089666,0.262495335718485,-0.404131975472863,-0.077226966916691,-0.105407223554537,-0.792525652498407,-0.371791339254776,-0.325170875335633,0.680099997641511,0.491784079393164,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
549252293,"932c9a6f-8057-41e5-adc2-91ebb8d6bfe8",2023-07-22 22:49:46,2023-07-22 23:04:28,881,"complete","7257c8a8b3a9f8d0",3,2,26,3,6,2,1,NA,".",1,NA,5,4,2,4,5,4,3,3,2,4,1,3,3,1,2,2,4,4,3,1,NA,1,1,0,0,0,4,1,3,3,4,1,4,4,4,4,4,5,5,5,5,2,4,3,3,5,3,4,4,5,3,2,3,3,3,4,3,1,1,4,2,2,4,2,4,4,4,2,4,2,2,3,"Consumidores",3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,4,1,NA,".",1,3,5,1,1,2,1,2,1,1,2,2,2,2,25,25,3,20,1,0,1,0,0,1,1,0,150000,1,NA,1,NA,NA,NA,NA,NA,2,NA,2,8,7,70000,13000,56000,0,4e+05,50000,40000,30000,3,1,3,3,3,2,2,1,3,1,2,2,1,1,1,3,3,3,3,1,3,1,1,1,3,1,3,3,2,4,2,-0.308218440170854,-0.299657176340804,0,1,0,0,1,1,0.271783543647066,0.410409705175353,-0.274660133461926,0.213605302801433,-0.0014180300119578,0.360201440476603,-0.696548829425372,-0.0408203048140193,-0.0517094697028958,0.327692481987875,-0.0750939963909263,-0.132637107129423,0.0069730884453174,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
549254781,"72206baa-e245-4f23-ad83-f5eca7d592f8",2023-07-22 23:37:56,2023-07-22 23:52:47,890,"complete","8da79cca436123a6",3,2,29,3,3,13,1,NA,".",1,NA,1,1,4,4,3,4,2,3,4,5,2,5,4,4,4,4,5,4,3,3,NA,6,1,0,0,0,3,1,4,4,3,1,3,4,3,3,5,5,4,5,5,2,3,4,3,3,3,3,5,5,2,1,1,2,3,3,4,1,1,4,4,3,4,2,3,4,2,2,2,3,2,2,"Conciencia",4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,1,1,NA,".",6,1,5,1,1,1,1,2,1,1,2,1,1,1,10,10,2,3,1,0,0,0,0,1,1,0,120000,2,1,NA,NA,NA,2,NA,NA,NA,NA,1,5,2,15000,35000,70000,15000,1e+05,50000,60000,20000,1,3,3,2,3,1,2,3,3,1,3,3,3,3,3,3,3,1,2,1,3,2,1,3,3,3,2,3,3,2,4,-0.322500095872803,-0.416112204122921,0,1,1,0,0,1,0.082850551903048,0.383806287120883,-0.162034730203955,0.0753103621214529,-0.122122907142964,0.0253679710502746,0.866374793624257,0.257911428468515,-0.106546668977483,0.39000047403941,0.0520164591890888,-0.0823478936002601,-0.214836566755936,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
